precipitation_probability,temperature_c,wind_speed_mps,humidity_percent,cloudiness_percent,pressure_hpa,precipitation_mm,flood_label
20.6,6.4,7.8,71.2,100.0,998.0,0.2,0
31.5,9.3,8.7,94.9,100.0,1014.7,2.3,0
26.7,7.8,7.7,85.7,89.3,1024.8,0.0,0
26.9,7.4,4.9,96.6,97.8,1029.1,0.0,1
24.2,9.1,10.4,84.6,98.8,1022.2,0.0,0
11.5,7.0,3.4,77.9,90.9,1011.1,0.0,0
27.8,5.4,2.1,100.0,100.0,1013.8,0.0,1
31.7,9.1,7.2,100.0,100.0,1022.2,1.9,1
20.3,10.2,9.2,87.8,100.0,1016.8,0.0,0
10.0,8.3,7.6,94.5,100.0,1026.7,0.0,0
8.9,9.7,16.8,73.1,41.0,990.3,0.0,1
19.2,3.7,12.1,74.1,100.0,997.0,0.2,0
35.4,7.5,9.5,100.0,100.0,1024.2,0.6,1
20.2,7.9,10.2,82.4,66.7,1021.1,0.0,0
20.4,6.8,7.3,100.0,76.6,1028.5,0.0,0
18.4,4.5,14.6,81.7,75.0,1002.8,0.7,0
18.7,5.3,7.9,78.0,90.5,1014.7,0.0,0
19.9,7.8,9.9,97.2,94.4,1021.5,0.0,0
56.9,8.2,12.3,92.4,70.0,979.5,0.0,1
16.3,4.4,11.4,80.4,90.2,998.2,0.0,0
5.8,2.9,0.0,89.0,0.0,1016.4,0.0,0
32.3,8.8,8.2,98.9,100.0,1007.7,0.5,1
38.2,8.2,9.3,80.8,100.0,1005.3,0.0,0
29.2,5.0,8.6,97.9,100.0,999.8,0.0,1
19.4,5.8,8.1,99.4,99.7,1020.8,0.0,1
6.7,4.4,3.2,89.1,24.1,1029.7,0.0,0
23.0,6.3,11.0,82.6,100.0,996.7,0.1,0
28.1,8.5,7.5,100.0,89.3,998.0,0.0,1
10.4,8.9,6.6,92.4,38.8,1028.4,0.0,0
22.7,10.1,6.2,91.9,100.0,1028.9,0.0,0
61.5,5.9,9.9,87.1,96.2,994.6,3.4,1
23.5,3.4,2.9,93.8,97.8,1013.6,0.0,0
28.7,9.3,6.2,95.5,91.4,1029.2,0.0,0
16.9,7.7,3.6,88.6,100.0,1016.8,0.0,0
37.3,4.8,4.3,98.3,96.4,1007.3,1.7,1
8.2,5.9,5.2,51.9,100.0,1019.8,0.0,0
25.1,9.7,7.6,100.0,100.0,1020.3,0.0,1
31.5,4.6,1.1,82.7,84.7,1010.9,1.5,0
18.7,8.5,3.7,84.4,100.0,1027.2,0.0,0
17.5,2.7,1.4,82.3,57.6,1018.9,0.0,0
20.1,9.4,6.9,86.1,96.1,1034.9,0.0,0
24.9,8.2,13.0,77.5,100.0,1007.8,0.0,0
31.0,4.8,5.1,96.5,100.0,996.8,0.5,1
5.5,9.5,10.4,100.0,100.0,1021.8,0.0,1
17.5,8.7,8.8,80.6,98.9,983.8,0.0,1
11.5,8.0,5.8,100.0,100.0,1025.3,0.0,1
0.0,5.2,5.3,79.2,15.4,1003.8,0.0,0
5.4,4.3,6.8,69.1,32.1,1023.8,0.0,0
21.8,9.5,7.5,83.2,100.0,983.3,0.0,1
1.8,5.6,5.6,66.8,100.0,1018.5,0.0,0
24.2,6.7,10.4,68.1,92.4,1007.9,0.0,0
12.1,10.1,14.8,60.0,36.2,993.6,0.0,0
34.5,9.3,10.8,70.0,100.0,991.2,1.9,1
20.8,8.0,9.1,64.4,94.6,1003.9,0.0,0
28.2,6.5,1.9,81.1,100.0,1013.5,0.0,0
2.5,3.2,2.4,72.6,86.2,1012.8,0.0,0
54.8,8.2,8.8,91.5,100.0,1016.1,5.4,1
38.4,3.2,6.1,100.0,75.0,990.5,1.6,1
16.8,6.5,4.5,98.6,100.0,1016.2,0.0,1
16.3,7.6,6.8,87.8,100.0,1030.8,0.0,0
26.7,9.6,7.8,96.5,88.1,1021.8,0.0,0
20.9,7.3,6.8,100.0,100.0,1026.1,0.0,1
21.7,9.6,8.3,89.8,100.0,1032.0,0.0,0
34.6,4.5,5.1,100.0,100.0,1001.8,0.0,1
14.2,8.4,8.3,93.9,100.0,1028.6,0.0,0
12.6,7.0,13.5,65.9,33.6,1006.4,0.0,0
14.2,8.0,5.9,100.0,87.8,1034.1,0.0,0
21.5,3.8,1.5,80.3,77.6,1014.8,0.0,0
21.4,9.5,7.7,91.5,100.0,1030.5,0.1,0
17.6,9.6,9.6,86.2,100.0,1022.3,0.0,0
16.7,5.3,6.0,67.9,99.8,1020.1,0.0,0
25.0,8.2,8.4,88.0,100.0,1026.7,0.0,0
42.0,7.5,8.7,100.0,100.0,1024.9,1.0,1
13.8,8.2,9.0,88.9,88.0,1029.3,0.0,0
26.1,8.2,9.1,76.8,100.0,1024.7,0.0,0
24.5,8.1,7.5,92.3,98.5,1027.2,0.0,0
57.0,5.9,6.1,100.0,100.0,1001.4,0.6,1
22.4,9.2,6.9,98.9,100.0,1019.1,0.0,1
26.7,10.2,18.5,90.7,75.0,992.8,1.2,1
25.0,10.1,11.7,95.3,100.0,1001.9,0.0,1
21.1,3.6,5.2,78.6,68.3,1012.0,0.0,0
24.2,2.1,7.5,78.9,100.0,1005.8,2.0,0
34.0,8.7,7.8,100.0,75.0,1019.0,4.8,0
36.9,4.9,2.3,91.6,100.0,996.8,0.7,1
15.6,11.0,11.2,89.6,95.5,1022.6,0.0,0
10.5,8.0,8.0,79.5,100.0,1022.5,0.0,0
22.3,4.6,14.5,92.3,83.3,973.1,0.0,1
29.4,9.2,7.7,85.9,97.7,1029.1,0.0,0
34.2,5.7,6.3,91.0,100.0,1013.1,1.6,0
15.9,3.9,5.9,83.5,100.0,997.9,0.0,0
47.7,5.5,5.9,100.0,100.0,997.3,0.0,1
31.7,9.6,5.0,100.0,100.0,1028.3,0.0,1
18.0,2.6,5.7,83.6,75.0,1009.7,0.1,0
26.3,8.2,6.8,100.0,90.9,1022.0,0.0,0
0.0,7.4,14.6,56.6,31.3,1008.7,0.0,0
20.1,4.7,7.9,97.1,84.2,1009.8,0.3,0
38.0,10.9,6.0,100.0,100.0,1021.3,1.8,1
20.3,8.7,6.5,96.6,86.8,1023.5,0.0,0
12.0,5.2,4.2,89.6,99.5,1013.0,0.0,0
53.9,7.0,10.9,86.1,100.0,990.5,0.1,1
32.0,3.4,3.4,70.0,100.0,1014.7,0.2,0
31.3,5.2,8.6,83.8,100.0,1004.9,0.1,0
23.9,3.4,7.3,90.1,100.0,999.9,0.0,1
13.3,9.0,9.3,89.8,92.2,1021.0,0.0,0
49.2,10.5,13.9,86.4,100.0,1002.6,0.8,1
19.8,9.0,6.0,98.7,100.0,1019.4,0.0,1
31.2,7.4,6.8,100.0,100.0,1007.4,0.3,1
23.8,4.0,6.6,75.5,70.0,1011.8,0.0,0
26.3,9.1,7.9,88.5,99.1,1019.2,1.0,0
43.7,6.5,10.5,76.3,70.0,1004.0,0.0,0
23.4,7.8,8.6,97.0,100.0,985.6,0.0,1
32.3,5.0,1.7,79.2,100.0,1009.7,1.2,0
24.0,3.6,4.1,82.8,75.0,1009.9,0.1,0
28.3,6.7,5.9,100.0,100.0,1027.9,0.0,1
38.3,8.9,16.3,100.0,82.8,976.0,0.1,1
53.4,8.7,8.5,100.0,100.0,1013.5,0.0,1
27.4,4.9,6.4,77.4,86.9,1017.0,0.0,0
34.0,4.6,8.8,100.0,100.0,1001.2,0.1,1
20.5,6.3,6.6,82.9,97.0,1002.2,0.0,0
42.8,2.1,5.0,99.4,100.0,987.0,0.9,1
14.7,7.7,8.0,88.9,100.0,1028.5,0.0,0
23.2,8.0,7.7,100.0,100.0,1027.3,0.0,1
24.7,6.1,8.8,90.5,100.0,1013.0,0.0,0
32.1,7.9,13.0,87.0,75.0,979.0,2.2,1
11.3,9.7,8.7,99.4,60.1,1033.4,0.0,0
9.2,7.6,15.3,96.2,49.1,980.0,0.0,1
7.7,3.4,6.8,82.8,0.0,1009.9,0.0,0
24.5,2.2,2.1,86.9,86.4,1025.2,0.0,0
8.3,7.1,10.2,100.0,99.8,1024.1,0.0,1
15.4,3.4,6.8,79.5,86.1,1004.9,0.0,0
20.2,8.5,7.4,90.5,99.5,1028.3,0.0,0
41.4,3.6,4.5,100.0,100.0,1001.5,0.5,1
28.3,6.3,11.6,100.0,100.0,1022.2,0.4,1
51.0,9.9,8.5,100.0,100.0,1028.4,0.5,1
34.1,3.3,4.1,100.0,100.0,1007.1,1.2,1
38.2,4.3,11.8,95.4,100.0,1000.5,0.0,1
28.4,8.8,9.7,82.1,85.5,1000.9,0.0,0
16.3,7.6,10.1,91.7,87.8,1026.9,0.0,0
14.2,4.5,4.6,88.1,100.0,1007.6,0.0,0
25.1,6.4,8.6,100.0,100.0,1019.4,0.1,1
27.7,7.4,6.1,100.0,83.3,1021.8,1.5,0
12.5,7.8,9.1,100.0,100.0,1020.6,0.0,1
25.2,4.6,11.3,69.2,100.0,1007.9,0.0,0
26.1,4.6,10.9,70.0,75.0,1002.7,0.6,0
29.0,5.0,7.4,71.8,100.0,1000.5,0.0,0
22.4,6.3,3.3,90.4,100.0,1013.7,0.0,0
40.3,9.8,12.5,100.0,100.0,1014.6,0.1,1
20.1,4.1,6.1,100.0,100.0,1007.6,0.2,1
15.7,8.2,10.0,45.5,85.0,1001.0,0.0,0
21.1,9.8,9.7,100.0,100.0,1011.7,0.1,1
23.4,8.4,7.4,100.0,99.4,1025.6,0.0,1
16.9,10.3,7.3,100.0,80.8,1025.4,0.0,0
27.8,3.0,8.7,82.5,100.0,997.4,0.0,0
19.7,8.3,8.6,84.8,100.0,1030.7,0.0,0
20.3,5.6,12.5,73.7,75.0,996.0,0.1,0
19.8,9.5,7.3,96.0,34.5,1032.9,0.0,0
13.1,8.4,7.9,100.0,70.2,1025.5,0.0,0
12.8,3.8,10.4,64.2,23.8,1003.5,0.0,0
2.4,10.4,14.9,54.7,25.2,1001.4,0.0,0
20.1,5.9,8.8,80.6,100.0,1025.8,0.0,0
18.4,6.2,7.5,82.8,75.3,1015.7,0.3,0
6.0,9.4,9.0,88.7,100.0,1020.7,0.0,0
12.4,8.2,9.5,97.6,96.9,1030.5,0.0,1
14.7,7.5,6.3,90.9,92.7,1035.3,0.0,0
25.8,5.9,6.0,80.3,100.0,1005.5,0.1,0
19.2,8.7,6.6,95.6,100.0,1026.6,0.0,1
48.4,9.7,10.5,100.0,100.0,982.1,0.8,1
19.5,4.2,13.7,91.3,100.0,990.8,0.0,1
35.7,9.1,6.7,96.5,100.0,1012.1,1.0,1
9.2,6.0,9.6,92.6,100.0,1018.2,0.0,0
6.3,6.5,4.3,77.8,25.3,1034.0,0.0,0
38.2,7.4,4.0,100.0,100.0,1015.8,0.5,1
28.6,9.6,16.2,72.8,39.1,999.2,0.0,0
15.5,9.2,7.1,100.0,100.0,1029.0,0.0,1
25.1,8.8,7.2,100.0,81.5,1027.2,0.0,0
13.3,9.7,7.6,89.6,98.3,1039.3,0.0,0
14.6,8.7,8.1,90.3,87.7,1036.5,0.0,0
17.1,9.1,6.0,100.0,90.7,1030.4,0.0,0
20.3,5.1,4.0,99.3,100.0,996.8,0.0,1
27.4,4.2,7.8,84.8,100.0,987.8,1.7,1
24.0,7.4,6.7,100.0,100.0,1023.2,0.0,1
29.5,1.8,11.8,87.7,75.0,989.3,1.5,1
25.2,1.8,3.8,90.7,75.0,1015.0,0.1,0
23.0,10.0,11.8,97.9,100.0,1022.1,0.0,1
17.6,4.6,6.4,100.0,100.0,1001.2,0.0,1
18.5,6.7,8.1,85.2,100.0,1028.0,0.0,0
16.9,8.4,5.3,92.8,100.0,1024.6,0.0,0
16.6,5.3,0.2,89.4,100.0,1012.2,0.0,0
48.1,4.9,14.1,91.0,100.0,994.9,4.3,1
22.1,8.0,4.8,95.5,100.0,1023.7,0.0,1
16.4,5.9,10.9,100.0,100.0,1017.2,0.0,1
47.5,8.7,10.4,100.0,100.0,981.2,1.0,1
11.4,7.6,6.7,100.0,43.9,1024.7,0.0,0
39.8,9.9,8.0,99.7,100.0,1027.0,0.5,1
21.5,9.5,8.4,91.2,100.0,1030.8,0.1,0
18.0,9.5,7.8,92.3,75.0,1013.9,0.1,0
10.9,5.1,5.9,85.3,16.8,1003.0,0.0,0
4.9,9.1,7.9,91.9,99.3,1029.6,0.0,0
11.9,8.8,12.3,64.4,37.5,998.3,0.0,0
41.8,9.1,7.3,100.0,100.0,1022.0,2.6,1
20.4,7.1,8.5,87.9,100.0,1012.8,0.6,0
12.1,8.8,12.2,75.2,81.4,1001.8,0.0,0
16.6,5.8,3.6,81.0,96.2,1011.9,0.0,0
3.5,5.0,3.4,67.8,25.4,1022.1,0.0,0
19.4,4.4,5.8,64.9,14.8,1009.5,0.0,0
18.8,6.3,8.4,74.0,100.0,1015.8,0.0,0
9.3,6.7,8.4,69.2,26.1,1005.5,0.0,0
31.1,8.6,10.0,92.3,100.0,989.5,0.0,1
17.9,10.5,6.1,100.0,81.4,1033.6,0.0,0
27.7,10.9,10.1,100.0,100.0,985.9,0.0,1
33.4,7.9,6.5,98.6,99.7,1023.2,0.0,1
31.6,3.3,1.2,89.0,75.0,1022.8,2.4,0
17.2,3.2,5.4,85.5,90.3,998.4,0.0,0
16.2,9.7,7.3,98.9,100.0,1035.6,0.0,1
14.7,9.9,7.1,93.4,96.2,1035.6,0.0,0
29.4,8.1,4.2,91.2,100.0,1003.9,0.3,1
27.5,5.5,3.7,98.2,94.6,999.9,0.0,1
20.5,5.8,3.5,88.3,86.1,1024.5,0.0,0
20.0,6.3,5.3,56.9,94.5,1021.1,0.0,0
37.2,5.2,6.9,86.1,100.0,1011.5,0.4,0
13.6,7.3,6.8,93.2,96.8,1024.3,0.0,0
18.3,8.3,10.7,99.4,100.0,1026.3,0.0,1
24.0,0.5,1.1,82.5,100.0,1010.8,0.6,0
15.7,6.5,14.2,72.8,37.6,996.1,0.0,0
9.1,9.1,15.7,62.4,41.1,999.9,0.0,0
26.0,6.0,10.5,72.4,75.0,1000.1,0.5,0
62.1,7.2,4.9,78.5,100.0,1009.1,0.0,0
13.2,7.4,9.8,88.0,100.0,1024.4,0.0,0
44.9,9.0,16.6,65.0,80.4,993.4,0.0,1
24.6,8.3,11.2,100.0,100.0,1027.2,0.0,1
34.0,9.2,6.1,100.0,100.0,1013.7,1.2,1
31.3,7.2,7.6,94.9,98.2,984.7,0.7,1
11.2,7.9,7.6,49.4,67.5,1003.2,0.0,0
7.4,3.6,2.3,73.2,91.1,1026.4,0.0,0
20.9,7.5,6.7,100.0,96.3,1030.7,0.0,1
30.2,7.6,7.8,84.6,100.0,1011.4,0.1,0
12.6,1.9,2.9,92.4,64.6,1024.3,0.0,0
10.1,2.3,0.0,73.9,4.3,1020.4,0.0,0
30.6,3.0,4.9,73.6,95.2,1014.1,0.4,0
18.0,9.2,8.1,97.3,100.0,1023.8,0.2,1
12.5,5.8,10.0,73.9,35.1,1009.1,0.0,0
45.2,6.9,9.8,90.3,100.0,994.6,0.5,1
10.6,3.9,6.1,100.0,96.7,1014.0,0.0,1
25.0,3.0,7.3,70.0,84.8,1005.4,0.5,0
27.6,2.0,3.3,85.0,100.0,1012.8,0.1,0
11.4,7.1,11.1,100.0,100.0,1021.3,0.0,1
40.6,3.3,2.4,100.0,100.0,1022.1,0.8,1
40.7,6.9,6.6,68.4,100.0,1009.4,0.0,0
19.5,5.7,8.2,64.1,48.9,1005.7,0.0,0
28.4,7.7,7.5,100.0,100.0,1020.3,0.2,1
19.0,9.4,9.5,76.4,72.6,1013.4,0.0,0
17.1,5.7,2.2,90.4,100.0,1011.1,0.0,0
42.8,5.3,12.8,73.1,75.0,999.5,4.5,0
23.4,4.6,4.5,89.1,94.0,1002.4,0.0,0
20.3,9.0,6.4,93.9,100.0,1031.6,0.0,0
29.0,9.4,8.6,96.7,98.8,1023.0,0.0,1
2.0,8.4,15.8,52.1,20.7,1002.6,0.0,0
27.6,4.8,1.1,86.6,100.0,1008.0,0.5,0
14.5,10.6,8.9,91.0,86.4,987.3,0.0,1
21.0,6.5,0.6,75.6,100.0,1014.3,1.7,0
32.5,4.8,7.7,83.1,100.0,1013.4,0.1,0
47.8,8.2,7.0,100.0,100.0,1024.7,0.0,1
20.3,10.2,3.7,90.8,100.0,1029.3,0.0,0
18.0,2.7,1.3,87.9,75.0,1019.1,0.1,0
17.1,5.4,12.6,96.8,69.4,987.1,0.0,1
18.3,9.4,6.5,99.0,99.3,1023.5,0.0,1
33.9,5.3,7.4,100.0,76.7,995.2,1.9,1
14.1,2.6,4.9,85.9,97.5,1001.1,0.0,1
36.8,5.3,11.2,100.0,100.0,1017.3,0.3,1
19.7,7.1,12.2,89.7,100.0,1014.2,0.0,0
24.3,8.7,8.9,72.5,100.0,1024.8,0.0,0
18.0,7.8,15.0,72.9,75.0,990.3,0.7,1
24.7,3.5,4.6,65.0,70.0,1016.3,0.0,0
23.8,9.6,7.6,100.0,94.4,1025.6,0.0,0
15.3,6.6,7.4,84.5,100.0,997.3,0.0,0
29.9,6.5,9.1,100.0,98.9,1029.5,1.0,1
74.1,4.2,5.9,84.2,95.9,1000.7,0.0,0
9.2,6.6,6.9,100.0,93.0,1019.3,0.0,0
33.6,5.8,3.2,79.8,70.0,1017.0,0.0,0
20.9,5.1,9.8,89.6,100.0,1007.0,0.0,0
21.6,9.2,9.6,99.9,100.0,1023.4,0.0,1
15.7,6.6,16.1,52.6,41.3,1009.3,0.0,0
13.2,6.5,5.0,100.0,78.2,1015.2,0.0,0
21.1,9.0,8.3,95.8,98.5,1022.4,0.0,1
19.1,9.3,8.4,90.6,98.2,1030.7,0.0,0
2.9,2.6,2.8,81.9,89.3,1029.8,0.0,0
38.7,8.2,7.4,96.8,100.0,1004.7,0.6,1
9.9,7.0,7.6,85.8,92.0,1029.9,0.0,0
7.8,9.1,7.2,89.8,89.1,1027.4,0.0,0
22.8,7.3,8.7,84.2,100.0,1020.2,0.0,0
25.7,3.0,5.0,89.5,100.0,1006.1,0.0,0
16.6,6.6,9.2,100.0,100.0,1018.1,0.0,1
52.8,5.1,8.9,79.0,100.0,1021.6,0.0,0
57.9,6.1,5.3,98.3,100.0,1016.5,0.0,1
31.6,8.6,8.5,100.0,100.0,1027.3,0.9,1
27.8,10.1,10.0,98.2,65.1,988.3,0.0,1
30.9,2.2,6.7,100.0,100.0,1000.1,0.2,1
18.0,8.9,6.1,95.5,100.0,1019.4,0.4,1
19.4,8.2,8.1,100.0,100.0,1032.1,0.0,1
26.9,7.6,10.7,100.0,100.0,1016.1,0.7,1
42.5,10.1,6.1,99.7,100.0,1025.0,1.1,1
35.8,6.6,10.1,99.9,100.0,1015.3,0.1,1
16.3,8.5,6.3,100.0,100.0,1031.1,0.0,1
33.4,4.4,8.3,77.7,100.0,1014.4,0.4,0
18.6,5.4,3.7,91.3,100.0,1011.8,0.0,0
7.4,8.9,5.5,97.4,90.8,1033.9,0.0,0
25.5,9.3,9.8,59.8,100.0,1011.7,0.0,0
8.4,8.5,5.3,93.1,79.3,1029.6,0.0,0
43.4,7.7,9.3,100.0,100.0,1020.2,0.0,1
15.3,8.3,8.6,96.7,93.9,985.7,0.0,1
0.0,4.7,6.2,61.7,35.0,1027.4,0.0,0
34.4,2.5,4.4,84.5,100.0,1018.5,3.1,0
18.1,8.0,3.2,100.0,100.0,1027.4,0.0,1
20.0,8.4,4.7,100.0,100.0,1026.2,0.0,1
3.1,8.6,12.7,86.8,100.0,1020.5,0.0,0
17.4,7.6,8.2,82.7,84.5,1030.9,0.0,0
26.6,8.0,6.0,100.0,75.0,1015.5,0.2,0
18.4,5.0,10.3,97.7,100.0,985.5,0.0,1
21.6,6.5,6.7,71.6,100.0,1022.4,0.0,0
22.7,7.2,6.8,100.0,91.6,1010.1,0.0,0
47.5,5.5,10.1,93.7,100.0,988.1,0.2,1
27.7,6.9,8.6,50.4,100.0,1006.6,0.0,0
25.8,9.0,6.2,97.0,100.0,1029.2,0.0,1
32.9,7.5,10.1,100.0,100.0,1010.0,0.1,1
7.5,6.7,11.6,100.0,79.2,1017.7,0.0,0
3.8,5.8,4.4,97.3,75.1,1018.5,0.0,0
11.6,3.9,4.2,90.3,96.5,1013.5,0.0,0
24.3,4.4,4.6,79.9,80.4,1010.2,0.0,0
16.9,8.0,7.2,88.6,93.7,1030.5,0.0,0
34.9,7.7,8.0,96.3,83.3,1016.0,0.0,0
17.2,9.2,4.1,90.9,100.0,1028.8,0.0,0
12.4,7.6,13.2,51.4,96.6,1013.4,0.0,0
29.9,7.5,10.0,100.0,100.0,1023.8,0.7,1
18.0,2.8,2.9,94.2,93.0,1023.0,0.4,0
15.1,2.7,8.6,81.6,60.2,994.3,0.0,0
23.0,8.6,9.3,93.8,100.0,1029.3,0.0,0
22.0,8.9,10.1,96.8,96.0,1022.9,0.0,1
49.9,4.8,7.8,96.7,100.0,996.0,1.5,1
20.0,10.4,7.5,100.0,84.1,1022.8,0.0,0
26.7,7.9,5.2,98.7,93.6,1023.5,0.0,0
1.9,8.2,6.7,98.9,57.5,1030.0,0.0,0
12.6,10.3,7.0,100.0,100.0,1031.2,0.0,1
12.2,10.4,13.8,80.5,53.1,999.6,0.0,0
14.0,3.1,2.9,76.1,97.3,1026.9,0.0,0
45.3,4.0,5.7,86.6,100.0,1000.3,0.0,1
14.6,8.0,6.2,89.9,42.5,1026.2,0.0,0
26.7,2.7,4.5,71.2,100.0,1022.8,2.1,0
18.0,7.5,9.1,100.0,100.0,1022.4,0.5,1
15.4,7.3,9.4,90.9,83.4,1017.1,0.0,0
23.3,8.1,9.8,100.0,100.0,1025.9,0.0,1
12.0,7.8,6.3,100.0,100.0,1026.9,0.0,1
16.4,2.4,9.2,86.5,82.2,993.3,0.0,1
31.6,8.9,6.5,97.0,80.1,1026.3,0.2,0
16.4,2.5,2.9,94.2,100.0,1005.7,0.0,0
11.9,9.4,14.3,58.0,47.5,995.3,0.0,0
28.8,4.7,8.1,99.1,94.6,993.1,0.0,1
19.9,7.9,7.8,94.4,100.0,1025.5,0.0,0
16.7,9.5,4.2,99.9,98.7,1027.9,0.0,1
26.5,9.8,11.0,98.8,100.0,1029.6,0.0,1
20.9,2.7,4.1,73.5,60.3,1024.1,0.0,0
20.5,8.6,6.4,90.1,100.0,1025.6,0.0,0
21.1,1.9,8.0,78.7,88.3,1000.2,0.0,0
41.4,7.7,7.7,90.4,100.0,1006.8,0.2,0
24.0,6.3,6.6,67.5,88.9,1015.9,0.0,0
19.0,9.6,10.5,78.6,93.7,1003.3,0.0,0
17.1,8.3,6.6,100.0,100.0,1031.0,0.0,1
17.7,7.1,7.0,77.6,80.1,1016.3,0.0,0
37.8,9.1,7.8,100.0,100.0,1015.1,0.0,1
11.2,5.6,3.8,69.0,33.3,1023.5,0.0,0
13.2,4.2,3.8,79.3,100.0,1017.0,0.0,0
4.4,2.7,0.0,79.0,44.0,1023.8,0.0,0
11.1,8.6,9.2,89.0,91.4,1014.1,0.0,0
28.9,9.9,9.8,93.5,100.0,1024.2,0.0,0
19.1,10.1,9.4,90.1,100.0,1035.1,0.0,0
29.9,4.8,2.5,100.0,75.0,1012.1,0.5,0
16.6,3.3,1.3,82.1,96.0,1024.1,0.0,0
12.4,7.7,6.8,100.0,100.0,1031.1,0.0,1
26.1,7.6,6.8,100.0,100.0,1030.1,0.0,1
17.5,2.3,8.1,70.8,99.1,1001.8,0.0,0
11.8,5.1,0.3,86.9,77.6,1013.8,0.0,0
14.6,7.9,12.5,66.9,38.1,1001.5,0.0,0
18.0,8.5,4.2,98.3,75.0,1023.1,0.3,0
19.5,9.3,5.4,100.0,94.2,1036.6,0.0,0
21.7,8.5,8.4,98.4,100.0,1029.9,0.0,1
25.8,9.1,9.5,94.2,100.0,1016.2,0.1,0
44.4,5.9,9.7,94.3,100.0,988.4,0.0,1
17.6,3.0,11.3,67.7,92.5,995.4,0.0,0
22.6,5.2,3.1,81.5,93.8,1020.9,0.0,0
4.1,0.4,3.6,75.3,29.1,1022.8,0.0,0
6.9,7.8,5.4,91.0,100.0,1026.7,0.0,0
20.0,3.1,0.0,76.0,57.1,1024.0,0.0,0
15.9,4.8,3.5,74.2,100.0,1005.9,0.0,0
49.3,10.5,8.7,100.0,100.0,1013.4,4.7,1
41.2,3.7,9.6,93.7,100.0,978.4,0.3,1
13.8,7.5,5.4,100.0,89.4,1033.5,0.0,0
22.4,6.0,2.0,79.6,48.6,1028.0,0.0,0
34.4,4.3,2.4,93.3,100.0,1018.6,0.6,0
19.3,5.2,6.7,93.5,18.3,1008.5,0.0,0
17.8,4.4,10.2,88.3,100.0,1015.5,0.0,0
30.3,10.4,13.4,57.5,52.4,992.6,0.0,0
26.7,6.4,8.4,100.0,100.0,1016.3,0.5,1
12.2,6.7,3.6,94.0,100.0,1030.1,0.0,0
13.7,4.9,0.0,87.6,89.4,1010.7,0.0,0
28.6,1.8,6.8,100.0,75.0,1021.4,0.2,0
15.8,9.1,8.4,100.0,81.6,1034.8,0.0,0
25.0,7.1,7.7,98.1,99.7,1020.7,0.0,1
13.6,10.0,10.0,82.0,100.0,1019.8,0.0,0
44.4,9.4,8.3,100.0,100.0,1016.8,0.8,1
23.5,8.7,5.1,98.1,100.0,1032.8,0.0,1
35.9,6.9,7.1,81.7,100.0,1022.6,0.0,0
26.3,3.0,6.8,94.1,99.6,1000.1,0.0,1
17.7,4.1,6.5,82.6,98.0,1001.5,0.0,0
24.5,8.5,4.6,100.0,90.4,1023.7,0.0,0
46.9,6.8,9.8,92.8,70.0,1015.8,0.0,0
37.6,8.0,9.6,100.0,100.0,1022.5,0.9,1
29.3,2.9,6.4,87.5,75.0,997.2,0.8,0
51.2,3.2,2.9,81.1,98.9,1003.6,2.6,0
16.2,4.9,2.6,77.1,100.0,1009.2,0.0,0
16.2,5.4,1.9,73.7,79.7,997.4,0.0,0
14.0,6.7,4.7,88.4,100.0,1014.6,0.0,0
27.8,1.7,0.7,100.0,84.3,1012.6,0.3,0
18.5,8.2,10.0,100.0,100.0,987.8,0.0,1
39.9,5.7,11.3,88.0,100.0,995.2,0.6,1
26.0,8.4,7.6,100.0,95.1,1022.4,0.0,1
16.6,3.6,0.0,93.4,100.0,1023.2,0.0,0
42.5,9.3,7.1,100.0,100.0,1022.8,0.0,1
22.2,7.9,8.6,100.0,100.0,1012.5,1.2,1
32.9,11.1,10.3,100.0,100.0,1015.1,0.6,1
18.0,4.5,9.6,73.0,100.0,1009.8,0.1,0
4.7,9.3,16.8,61.9,48.5,999.6,0.0,0
37.8,2.7,2.1,89.3,100.0,1017.7,0.7,0
18.2,7.6,5.4,100.0,100.0,1033.4,0.0,1
13.2,9.1,11.2,72.9,31.1,998.2,0.0,0
32.7,7.9,9.4,97.7,100.0,1021.1,0.0,1
37.7,8.4,10.3,100.0,100.0,1007.8,2.2,1
25.9,6.9,2.0,99.9,96.0,1015.4,0.0,1
15.8,4.0,6.4,83.4,11.3,1000.3,0.0,0
26.4,4.0,2.6,95.6,100.0,1008.7,0.5,1
22.7,8.7,6.0,100.0,100.0,1030.5,0.0,1
44.0,6.1,8.8,100.0,100.0,1010.0,0.9,1
15.1,5.7,4.3,77.6,86.5,1017.1,0.0,0
24.1,8.5,8.5,90.4,100.0,1035.2,0.0,0
24.9,2.2,11.9,89.1,95.5,989.8,0.4,1
39.4,6.3,8.9,87.2,100.0,993.3,1.2,1
7.0,9.0,8.3,85.9,100.0,1032.5,0.0,0
23.5,4.5,1.1,76.7,79.4,1026.4,0.0,0
45.2,10.0,6.7,100.0,100.0,1014.9,2.8,1
17.6,8.3,7.6,97.4,91.6,1032.3,0.0,0
24.4,6.8,7.1,94.5,100.0,1006.9,0.4,0
31.9,9.7,8.0,90.9,100.0,1023.8,0.0,0
20.9,5.3,6.7,91.1,97.6,1005.9,0.0,0
60.0,3.4,2.2,100.0,100.0,1009.5,3.0,1
